id,question,model,isTrue,gt,isTagged,dataset,unique_id,extract_answer
15,"Reformatted Question: Wei's dog has <fact1>122 puppies</fact1>, <fact2>20 of which have spots</fact2>. Esteban's dog has <fact3>40 puppies</fact3>, <fact4>16 of which have spots</fact4>. Ibrahim has <fact5>68 dogs</fact5>, each having <fact6>16 puppies with spots</fact6>. After a visit to the vet, Wei discovered that <fact7>half of his unspotted puppies actually have spots that were not visible before</fact7>. What percentage of all the puppies have spots?

Answer: Wei's dog originally had <fact2>20 puppies with spots</fact2>. Wei had <fact1>122 puppies</fact1> - <fact2>20 puppies with spots</fact2> = 102 puppies without spots. After the vet visit, <fact7>half of the 102 unspotted puppies</fact7> were found to have spots, which is 102/2 = 51 puppies. So, Wei's dog has <fact2>20</fact2> + 51 = 71 puppies with spots. Esteban's dog has <fact4>16 puppies with spots</fact4>. Ibrahim has <fact5>68 dogs</fact5> * <fact6>16 puppies with spots</fact6> = 1088 puppies with spots. In total, there are 71 + <fact4>16</fact4> + 1088 = 1175 puppies with spots. The total number of puppies is <fact1>122</fact1> + <fact3>40</fact3> + <fact5>68</fact5> * <fact6>16</fact6> = 122 + 40 + 1088 = 1250. The percentage of puppies with spots is (1175/1250) * 100 = 94%. 
The answer is {94}.",405B,True,94.0,1,symbolic,690,94.0
16,"Reformatted Question: Andre is selling brownies and apricot pies for a fundraiser. On Tuesday, he sold <fact1>27 boxes of brownie</fact1> and <fact2>13 fewer boxes of apricot pie, than on Wednesday</fact2>. On Wednesday, he sold <fact3>14 more boxes of brownies than on Tuesday</fact3> and <fact4>22 boxes of apricot pie</fact4>. On Thursday, he sold <fact5>as much as he did in the past two days combined</fact5>. If the <fact6>brownie cost €8</fact6> and the <fact7>apricot pie cost €26</fact7>, what was Andre's average daily earning?

Answer: On Tuesday, Andre sold <fact1>27 boxes of brownie</fact1> and <fact4>22</fact4> - <fact2>13</fact2> = 9 boxes of apricot pie. On Wednesday, he sold <fact1>27</fact1> + <fact3>14</fact3> = 41 boxes of brownie and <fact4>22 boxes of apricot pie</fact4>. On Thursday, he sold <fact5>as much as he did in the past two days combined</fact5>, so he sold (41 + <fact1>27</fact1>) boxes of brownie and (9 + <fact4>22</fact4>) boxes of apricot pie. This is a total of (41 + <fact1>27</fact1> + 41 + <fact1>27</fact1>) boxes of brownie and (9 + <fact4>22</fact4> + 9 + <fact4>22</fact4>) boxes of apricot pie over the three days. This is equal to 136 boxes of brownie and 62 boxes of apricot pie. The total amount of money he made is (136 * <fact6>€8</fact6>) + (62 * <fact7>€26</fact7>) = €1088 + €1612 = €2700. His average daily earning is €2700 / 3 = €900.
The answer is {900}.",405B,True,900.0,1,symbolic,716,900.0
8,"Reformatted Question: A juggler can juggle <fact1>320 balls</fact1>. A <fact2>quarter of the balls are tennis balls</fact2>, and the rest are golf balls. A <fact3>fifth of the tennis balls are pink</fact3>, of which <fact4>1/8 are marked</fact4>. <fact5>1/6 of the golf balls are black</fact5>, and all except <fact6>half of those black balls are marked</fact6>. How many marked balls are there in total?

Answer: First, we need to find out how many tennis balls and golf balls there are. Since a <fact2>quarter of the balls are tennis balls</fact2>, the number of tennis balls is <fact1>320</fact1> / 4 = 80. The rest are golf balls, so there are <fact1>320</fact1> - 80 = 240 golf balls.

Next, we need to find out how many marked tennis balls there are. A <fact3>fifth of the tennis balls are pink</fact3>, so there are 80 / 5 = 16 pink tennis balls. Of these, <fact4>1/8 are marked</fact4>, so there are 16 / 8 = 2 marked tennis balls.

Now, we need to find out how many marked golf balls there are. <fact5>1/6 of the golf balls are black</fact5>, so there are 240 / 6 = 40 black golf balls. All except <fact6>half of those black balls are marked</fact6>, so there are 40 - (40 / 2) = 40 - 20 = 20 marked golf balls.

Finally, we add the number of marked tennis balls and marked golf balls to get the total number of marked balls. There are 2 marked tennis balls and 20 marked golf balls, so the total number of marked balls is 2 + 20 = 22.

The answer is {22}.",405B,True,22.0,1,symbolic,381,22.0
8,"Reformatted Question: A juggler can juggle <fact1>400 balls</fact1>. <fact2>1/5 of the balls are golf balls</fact2>, and <fact3>the rest are tennis balls</fact3>. <fact4>1/4 of the golf balls are teal</fact4>, of which <fact5>a fifth are marked</fact5>. <fact6>An eighth of the tennis balls are blue</fact6>, and <fact7>all except a tenth of those blue balls are marked</fact7>. How many marked balls are there in total?

Answer: There are <fact1>400 balls</fact1> in total. <fact2>1/5 of the balls are golf balls</fact2>, so there are <fact1>400</fact1> * <fact2>1/5</fact2> = 80 golf balls. <fact4>1/4 of the golf balls are teal</fact4>, so there are 80 * <fact4>1/4</fact4> = 20 teal golf balls. <fact5>A fifth of the teal golf balls are marked</fact5>, so there are 20 * <fact5>1/5</fact5> = 4 marked teal golf balls.

The remaining balls are tennis balls, so there are <fact1>400</fact1> - 80 = 320 tennis balls. <fact6>An eighth of the tennis balls are blue</fact6>, so there are 320 * <fact6>1/8</fact6> = 40 blue tennis balls. <fact7>All except a tenth of those blue balls are marked</fact7>, so there are 40 - (40 * <fact7>1/10</fact7>) = 40 - 4 = 36 marked blue tennis balls.

Therefore, the total number of marked balls is 4 (teal golf balls) + 36 (blue tennis balls) = 40.

The answer is {40}.",405B,True,40.0,1,symbolic,355,40.0
9,"Reformatted Question: When Gabrielle watches her nephew, she gets out a variety of toys for him. <fact1>The bag of building blocks has 43 blocks in it</fact1>. <fact2>The bin of stuffed animals has 5 stuffed animals inside</fact2>. <fact3>The number of action figures in the action figure pack is twice the number of blocks and stuffed animals combined</fact3>. <fact4>The crayon box has 12 different colors of crayon</fact4>, and <fact5>the sticker book has 6 pages, each with 12 stickers</fact5>. <fact6>The tower of stacking rings has 29 multicolored rings on it</fact6>. Gabrielle recently bought <fact7>a tube of bouncy balls</fact7>, bringing her total number of items for her nephew up to <fact8>320</fact8>. How many bouncy balls came in the tube?

Answer: First, we need to find the total number of blocks and stuffed animals combined. This is <fact1>43 blocks</fact1> + <fact2>5 stuffed animals</fact2> = 48 items.
Then, we can find the number of action figures in the action figure pack. This is 2 * 48 = <fact3>96 action figures</fact3>.
Next, we can find the total number of crayons and stickers. This is <fact4>12 crayons</fact4> + <fact5>6 pages</fact5> * <fact5>12 stickers per page</fact5> = 12 + 72 = 84 items.
Now, we can find the total number of items Gabrielle had before buying the bouncy balls. This is 48 blocks and stuffed animals + <fact3>96 action figures</fact3> + 84 crayons and stickers + <fact6>29 stacking rings</fact6> = 257 items.
Finally, we can find the number of bouncy balls in the tube by subtracting the total number of items Gabrielle had before buying the bouncy balls from the total number of items she has now. This is <fact8>320 total items</fact8> - 257 items = 63 bouncy balls.
The answer is {63}.",405B,True,63.0,1,symbolic,417,63.0
18,"Reformatted Question: Yusuf went to buy some school supplies. He bought <fact1>10 rulers which cost ₺9.0 each</fact1>, <fact2>6 colored pencils which cost ₺14.0 each</fact2>, and <fact3>a ream of bond paper which cost ₺18</fact3>. He also bought <fact4>8 crayons which cost ₺11 each</fact4>. Yusuf can either pay <fact5>a one-time ₺20 fee to become a member and get a 20% discount on all purchases</fact5>, or not become a member and receive <fact6>only a 5% discount</fact6>. What is the least amount Yusuf can spend on everything?

Answer: First, let's calculate the total cost of the items without any discount. The cost of the rulers is <fact1>10 rulers</fact1> * ₺9.0 = ₺90. The cost of the colored pencils is <fact2>6 colored pencils</fact2> * ₺14.0 = ₺84. The cost of the ream of bond paper is <fact3>₺18</fact3>. The cost of the crayons is <fact4>8 crayons</fact4> * ₺11 = ₺88. The total cost is ₺90 + ₺84 + ₺18 + ₺88 = ₺280.

If Yusuf becomes a member, he will get a 20% discount on all purchases, but he will also have to pay <fact5>a one-time ₺20 fee</fact5>. The discount amount will be 20% of ₺280, which is 0.20 * ₺280 = ₺56. The total cost after the discount will be ₺280 - ₺56 = ₺224. Adding the one-time fee, the total cost will be ₺224 + ₺20 = ₺244.

If Yusuf does not become a member, he will receive <fact6>only a 5% discount</fact6>. The discount amount will be 5% of ₺280, which is 0.05 * ₺280 = ₺14. The total cost after the discount will be ₺280 - ₺14 = ₺266.

Since ₺244 is less than ₺266, the least amount Yusuf can spend on everything is ₺244.

The answer is {244}.",405B,True,244.0,1,symbolic,808,244.0
8,"Reformatted Question: A juggler can juggle <fact1>240 balls</fact1>. <fact2>Half of the balls are golf balls</fact2>, and the rest are tennis balls. <fact3>A tenth of the golf balls are brown</fact3>, of which <fact4>1/3 are marked</fact4>. <fact5>A quarter of the tennis balls are purple</fact5>, and all except <fact6>a tenth of those purple balls</fact6> are marked. How many marked balls are there in total?

Answer: There are <fact2>half of 240 balls</fact2> = <fact1>240</fact1>/2 = 120 golf balls. 
<fact3>A tenth of the golf balls are brown</fact3>, so there are 120/10 = 12 brown golf balls. 
Of those, <fact4>1/3 are marked</fact4>, so there are 12/3 = 4 marked brown golf balls. 
There are <fact1>240</fact1> - 120 = 120 tennis balls. 
<fact5>A quarter of the tennis balls are purple</fact5>, so there are 120/4 = 30 purple tennis balls. 
Of those, all except <fact6>a tenth of those purple balls</fact6> are marked, so there are 30 - 30/10 = 30 - 3 = 27 marked purple tennis balls. 
Therefore, there are 4 + 27 = 31 marked balls in total.
The answer is {31}.",405B,True,31.0,1,symbolic,363,31.0
10,"Reformatted Question: To make a call from a phone booth, you must pay <fact1>¥0.6 for each minute of your call</fact1>. After <fact2>10 minutes</fact2>, the price drops to <fact3>¥0.4 per minute</fact3>. After <fact4>35 minutes from the start of the call</fact4>, the price drops even more to <fact5>¥0.1 per two minutes</fact5>. If your total bill is more than <fact6>¥15</fact6>, you get a <fact7>20% discount on your total bill</fact7>. How much would a <fact8>115-minute call</fact8> cost?

Answer: The call can be divided into three parts: the first <fact2>10 minutes</fact2>, the next <fact4>35</fact4> - <fact2>10</fact2> = 25 minutes, and the remaining <fact8>115</fact8> - <fact4>35</fact4> = 80 minutes. 
For the first <fact2>10 minutes</fact2>, the cost is <fact1>¥0.6 per minute</fact1> * <fact2>10 minutes</fact2> = ¥6. 
For the next 25 minutes, the cost is <fact3>¥0.4 per minute</fact3> * 25 minutes = ¥10. 
For the remaining 80 minutes, the cost is <fact5>¥0.1 per two minutes</fact5> * (80 minutes / 2) = ¥4. 
The total cost before discount is ¥6 + ¥10 + ¥4 = ¥20. 
Since the total bill is more than <fact6>¥15</fact6>, a <fact7>20% discount</fact7> is applied. 
The discount amount is ¥20 * <fact7>20%</fact7> = ¥4. 
The final cost is ¥20 - ¥4 = ¥16.
The answer is {16}.",405B,True,16.0,1,symbolic,469,16.0
16,"Reformatted Question: Leon is selling cupcakes and banana pies for a fundraiser. On Friday, he sold <fact1>21 boxes of cupcake</fact1> and <fact2>12 fewer boxes of banana pie, than on Saturday</fact2>. On Saturday, he sold <fact3>11 more boxes of cupcakes than on Friday</fact3> and <fact4>25 boxes of banana pie</fact4>. On Sunday, he sold <fact5>as much as he did in the past two days combined</fact5>. If the <fact6>cupcake cost ¥7</fact6> and the <fact7>banana pie cost ¥20</fact7>, what was Leon's average daily earning?

Answer: On Friday, Leon sold <fact1>21 boxes of cupcakes</fact1> and <fact4>25</fact4> - <fact2>12</fact2> = 13 boxes of banana pie. 
On Saturday, he sold <fact1>21</fact1> + <fact3>11</fact3> = 32 boxes of cupcakes and <fact4>25 boxes of banana pie</fact4>. 
On Sunday, he sold <fact5>as much as he did in the past two days combined</fact5>, so he sold (21 + 32) boxes of cupcakes and (13 + 25) boxes of banana pie. 
This means that on Sunday, he sold 53 boxes of cupcakes and 38 boxes of banana pie. 
In total, he sold (21 + 32 + 53) boxes of cupcakes and (13 + 25 + 38) boxes of banana pie. 
This means that in total, he sold 106 boxes of cupcakes and 76 boxes of banana pie. 
His total earnings are (<fact6>¥7</fact6> * 106) + (<fact7>¥20</fact7> * 76) = ¥742 + ¥1520 = ¥2262. 
His average daily earnings are ¥2262 / 3 = ¥754.
The answer is {754}.",405B,True,754.0,1,symbolic,720,754.0
10,"Reformatted Question: To make a call from a phone booth, you must pay <fact1>₺0.8 for each minute of your call</fact1>. After <fact2>5 minutes</fact2>, the price drops to <fact3>₺0.6 per minute</fact3>. After <fact4>25 minutes from the start of the call</fact4>, the price drops even more to <fact5>₺0.2 per two minutes</fact5>. If your total bill is more than <fact6>₺15</fact6>, you get a <fact7>10% discount on your total bill</fact7>. How much would a <fact8>65-minute call</fact8> cost?

Answer: The call can be divided into three parts: the first <fact2>5 minutes</fact2>, the next <fact4>25</fact4> - <fact2>5</fact2> = 20 minutes, and the remaining <fact8>65</fact8> - <fact4>25</fact4> = 40 minutes. 
For the first <fact2>5 minutes</fact2>, the cost is <fact1>₺0.8 per minute</fact1> * <fact2>5 minutes</fact2> = ₺4.
For the next 20 minutes, the cost is <fact3>₺0.6 per minute</fact3> * 20 minutes = ₺12.
For the remaining 40 minutes, the cost is <fact5>₺0.2 per two minutes</fact5> * (40 minutes / 2) = ₺4.
The total cost is ₺4 + ₺12 + ₺4 = ₺20.
Since the total bill is more than <fact6>₺15</fact6>, a <fact7>10% discount</fact7> is applied, making the final cost ₺20 - (₺20 * 0.1) = ₺18.
The answer is {18}.",405B,True,18.0,1,symbolic,471,18.0
32,"Reformatted Question: Mrs. Smith is looking for a new house that will not go beyond her <fact1>$490000 budget</fact1>. She saw a property that has a <fact2>selling price of $590000</fact2>. On top of that, the buyer has to pay a <fact3>brokerage fee which is 3% of the selling price</fact3>, and also the <fact4>transfer fee that is 12% of the selling price</fact4>. If Mrs. Smith can get a <fact5>20% discount on the selling price</fact5>, how much more will be the total cost than Mrs. Smith's budget?

Answer: First, we need to calculate the discounted selling price. The discount amount is <fact5>20%</fact5> of the <fact2>selling price of $590000</fact2>, which is 0.2 x <fact2>$590000</fact2> = $118000. So, the discounted selling price is <fact2>$590000</fact2> - $118000 = $472000.

Next, we need to calculate the brokerage fee and transfer fee. The <fact3>brokerage fee is 3% of the selling price</fact3>, which is 0.03 x <fact2>$590000</fact2> = $17700. The <fact4>transfer fee is 12% of the selling price</fact4>, which is 0.12 x <fact2>$590000</fact2> = $70800.

However, since the fees are based on the original selling price, not the discounted price, we still use the original selling price to calculate the fees.

The total cost is the sum of the discounted selling price, brokerage fee, and transfer fee, which is $472000 + $17700 + $70800 = $560500.

Finally, we need to find out how much more the total cost is than Mrs. Smith's <fact1>$490000 budget</fact1>. The difference is $560500 - <fact1>$490000</fact1> = $70500.

The answer is {70500}.",405B,False,52800.0,1,symbolic,1436,70500.0
5,"Reformatted Question: Elena makes tea using <fact1>teaspoons of sugar and cups of water in a ratio of 44:11</fact1>. She also uses <fact2>10 tablespoons of milk for every 10 cups of water</fact2>, and uses <fact3>2 tablespoons of heavy cream for every teaspoon of sugar</fact3>. She used a total of <fact4>210 teaspoons of sugar, cups of water, tablespoons of cream, and tablespoons of milk</fact4>. How many teaspoons of sugar did she use?

Answer: Let's assume that Elena used x sets of the ratio of <fact1>44:11</fact1> for teaspoons of sugar and cups of water. Then, she used 44x teaspoons of sugar and 11x cups of water. Since she uses <fact2>10 tablespoons of milk for every 10 cups of water</fact2>, she used 11x * (10/10) = 11x tablespoons of milk. Since she uses <fact3>2 tablespoons of heavy cream for every teaspoon of sugar</fact3>, she used 44x * 2 = 88x tablespoons of heavy cream. The total number of teaspoons of sugar, cups of water, tablespoons of cream, and tablespoons of milk is <fact4>210</fact4>. Therefore, we can set up the equation: 44x + 11x + 88x + 11x = 210. Combining like terms, we get 154x = 210. Dividing both sides by 154, we get x = 1.36 (round down to 1 since we can't have a fraction of a set). Since x represents the number of sets of the ratio, we multiply x by 44 to find the number of teaspoons of sugar used: 1 * 44 = 44.
The answer is {44}.",405B,False,60.0,1,symbolic,241,44.0
28,"Reformatted Question: A care facility has a capacity of <fact1>1900 rooms</fact1> with <fact2>1/3 occupied</fact2> and <fact3>one-sixth of all the rooms being out of service</fact3>. Due to the pandemic, <fact4>45 patients are admitted into the care facility each day</fact4>. Calculate the total number of unoccupied rooms in the care facility after <fact5>2 weeks</fact5>.

Answer: First, we need to find the number of occupied rooms. Since <fact2>1/3 of the rooms are occupied</fact2>, the number of occupied rooms is <fact1>1900</fact1> * <fact2>1/3</fact2> = 633.33, which we will round down to 633 rooms.

Next, we need to find the number of rooms that are out of service. Since <fact3>one-sixth of all the rooms are out of service</fact3>, the number of rooms out of service is <fact1>1900</fact1> * <fact3>1/6</fact3> = 316.67, which we will round down to 316 rooms.

Now, we can find the initial number of unoccupied rooms. This is <fact1>1900</fact1> - 633 - 316 = 951 rooms.

Since <fact4>45 patients are admitted each day</fact4>, the total number of patients admitted in <fact5>2 weeks</fact5> is <fact4>45</fact4> * <fact5>14</fact5> = 630 patients.

Assuming each patient occupies one room, the number of unoccupied rooms after <fact5>2 weeks</fact5> is 951 - 630 = 321 rooms.

The answer is {321}.",405B,False,320.0,1,symbolic,1257,321.0
32,"Reformatted Question: Mrs. Smith is looking for a new house that will not go beyond her <fact1>$390000 budget</fact1>. She saw a property that has a <fact2>selling price of $450000</fact2>. On top of that, the buyer has to pay a <fact3>brokerage fee which is 3% of the selling price</fact3>, and also the <fact4>transfer fee that is 14% of the selling price</fact4>. If Mrs. Smith can get a <fact5>20% discount on the selling price</fact5>, how much more will be the total cost than Mrs. Smith's budget?

Answer: First, we need to calculate the discounted selling price. The discount amount is <fact5>20%</fact5> of the <fact2>selling price of $450000</fact2>, which is 0.2 * <fact2>$450000</fact2> = $90000. So, the discounted selling price is <fact2>$450000</fact2> - $90000 = $360000.

Next, we need to calculate the brokerage fee and transfer fee. The <fact3>brokerage fee is 3% of the selling price</fact3>, which is 0.03 * <fact2>$450000</fact2> = $13500. The <fact4>transfer fee is 14% of the selling price</fact4>, which is 0.14 * <fact2>$450000</fact2> = $63000.

However, since the fees are based on the original selling price, not the discounted price, we still use the original selling price to calculate the fees.

The total cost is the discounted selling price plus the brokerage fee and transfer fee, which is $360000 + $13500 + $63000 = $436500.

Finally, we need to find out how much more the total cost is than Mrs. Smith's budget. The difference is $436500 - <fact1>$390000</fact1> = $46500.

The answer is {46500}.",405B,False,31200.0,1,symbolic,1428,46500.0
8,"Reformatted Question: A juggler can juggle <fact1>480 balls</fact1>. <fact2>1/8 of the balls are golf balls</fact2>, and <fact3>the rest are tennis balls</fact3>. <fact4>1/3 of the golf balls are orange</fact4>, of which <fact5>a fifth are marked</fact5>. <fact6>1/9 of the tennis balls are cyan</fact6>, and <fact7>all except 1/10 of those cyan balls are marked</fact7>. How many marked balls are there in total?

Answer: First, we need to find the number of golf balls and tennis balls. The number of golf balls is <fact1>480</fact1> * <fact2>1/8</fact2> = 60. The number of tennis balls is <fact1>480</fact1> - 60 = 420, which is also <fact3>the rest</fact3> of the balls.
Next, we need to find the number of marked golf balls and marked tennis balls. The number of orange golf balls is 60 * <fact4>1/3</fact4> = 20. The number of marked golf balls is 20 * <fact5>1/5</fact5> = 4.
The number of cyan tennis balls is 420 * <fact6>1/9</fact6> = 46.67, which we will round down to 46 since we can't have a fraction of a ball. The number of marked tennis balls is 46 * <fact7>9/10</fact7> = 41.4, which we will also round down to 41.
Therefore, the total number of marked balls is 4 + 41 = 45.
The answer is {45}.",405B,False,46.0,1,symbolic,361,45.0
35,"Reformatted Question: Andre is raising money for a <fact1>2-day seminar</fact1>. Each day costs <fact2>₺200 for hotel</fact2>, <fact3>₺30 for food</fact3>, and <fact4>₺20 for transportation</fact4>. Andre only has <fact5>₺170</fact5>. His friends have chipped in and will cover the cost of all the <fact3>food for the seminar</fact3>. Andre has also applied for help from the parent association, which has decided to cover <fact6>a fifth of the remaining cost of the seminar</fact6>. How much money is Andre still missing?

Answer: The total cost of the seminar is (<fact2>₺200</fact2> + <fact3>₺30</fact3> + <fact4>₺20</fact4>) * <fact1>2 days</fact1> = ₺500. Since Andre's friends will cover the cost of all the <fact3>food for the seminar</fact3>, which is <fact3>₺30</fact3> * <fact1>2 days</fact1> = ₺60, Andre will only need to pay ₺500 - ₺60 = ₺440. Since Andre has <fact5>₺170</fact5>, he still needs ₺440 - ₺170 = ₺270. However, the parent association will cover <fact6>a fifth of the remaining cost of the seminar</fact6>, which is ₺270 / 5 = ₺54. Therefore, Andre is still missing ₺270 - ₺54 = ₺216.
The answer is {216}.",405B,False,182.0,1,symbolic,1559,216.0
14,"Reformatted Question: Wei and DeShawn have <fact1>228 minutes</fact1> to walk to the park together starting from their home. It takes them <fact2>28 minutes</fact2> to get to the corner where the library is. It takes them another <fact3>37 minutes</fact3> to get to the cinema. When they reach the cinema, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the cinema again. Once they reach the cinema for the second time, how much longer do they have to get to the park without being late?

Answer: The time it takes them to get to the cinema is <fact2>28 minutes</fact2> + <fact3>37 minutes</fact3> = 65 minutes. 
Since they have to return home and then walk all the way back to the cinema again, they spend 65 * 2 = 130 minutes to get to the cinema for the second time. 
So they have <fact1>228 minutes</fact1> - 130 minutes = 98 minutes left to get to the park without being late.
The answer is {98}.",405B,False,33.0,1,symbolic,625,98.0
13,"Reformatted Question: Jasmine is an avid gardener. Last night, she received <fact1>29 new potted plants</fact1> from her favorite plant nursery. She already has <fact2>12 potted plants on each of the 69 window ledges</fact2> of her large country home. She also purchased <fact3>190 new plants yesterday at a 50% discount</fact3>. Feeling generous, she has decided that she will give <fact4>7 potted plants from each ledge</fact4> to friends and family tomorrow. How many potted plants will Jasmine remain with?

Answer: First, let's calculate the total number of plants Jasmine had before receiving the new plants. She had <fact2>12 potted plants on each of the 69 window ledges</fact2>, so she had 12 * 69 = 828 plants. Then, she received <fact1>29 new potted plants</fact1> and purchased <fact3>190 new plants yesterday at a 50% discount</fact3>, which means she actually bought 190 / 2 = 95 plants. So, the total number of plants she had initially was 828 + 29 + 95 = 952. Now, she is giving away <fact4>7 potted plants from each ledge</fact4>, which is 7 * 69 = 483 plants. Therefore, the number of plants Jasmine will remain with is 952 - 483 = 469.

The answer is {469}.",405B,False,564.0,1,symbolic,585,469.0
35,"Reformatted Question: Esteban is raising money for a <fact1>2-day field trip</fact1>. Each day costs <fact2>$200 for hotel</fact2>, <fact3>$20 for food</fact3>, and <fact4>$10 for transportation</fact4>. Esteban only has <fact5>$50</fact5>. His friends have chipped in and will cover the cost of all the <fact3>food for the field trip</fact3>. Esteban has also applied for help from the school, which has decided to cover <fact6>a fifth of the remaining cost of the field trip</fact6>. How much money is Esteban still missing?

Answer: The total cost of the <fact1>2-day field trip</fact1> is (<fact2>$200</fact2> + <fact3>$20</fact3> + <fact4>$10</fact4>) * 2 = $460. Since Esteban's friends will cover the cost of all the <fact3>food for the field trip</fact3>, which is <fact3>$20</fact3> * 2 = $40, Esteban only needs to pay $460 - $40 = $420. Esteban has <fact5>$50</fact5>, so he still needs $420 - $50 = $370. The school will cover <fact6>a fifth of the remaining cost of the field trip</fact6>, which is $370 / 5 = $74. Therefore, Esteban is still missing $370 - $74 = $296.
The answer is {296}.",405B,False,286.0,1,symbolic,1565,296.0
34,"Reformatted Question: Dr. Brown sold his villa for <fact1>$300000</fact1>. He paid the legal fees that amounted to <fact2>3% of the selling price</fact2> and also paid a realtor fee that is <fact3>3% of the selling price</fact3>. He also paid <fact4>$200000 for the remaining loan amount on the villa</fact4>, and <fact5>$20000 for closing costs</fact5>. Dr. Brown used the net proceeds from selling the villa to invest in stocks. The stocks <fact6>gained 10% each year for two years</fact6>. How much were Dr. Brown's net proceeds after two years?

Answer: Dr. Brown sold his villa for <fact1>$300000</fact1>. He paid the legal fees that amounted to <fact2>3% of the selling price</fact2>, which is <fact2>3%</fact2> * <fact1>$300000</fact1> = $9000. He also paid a realtor fee that is <fact3>3% of the selling price</fact3>, which is <fact3>3%</fact3> * <fact1>$300000</fact1> = $9000. He also paid <fact4>$200000 for the remaining loan amount on the villa</fact4>, and <fact5>$20000 for closing costs</fact5>. So, the total amount he paid is $9000 + $9000 + <fact4>$200000</fact4> + <fact5>$20000</fact5> = $239000. The net proceeds from selling the villa is <fact1>$300000</fact1> - $239000 = $61000. Dr. Brown used the net proceeds from selling the villa to invest in stocks. The stocks <fact6>gained 10% each year for two years</fact6>. After the first year, the net proceeds will be $61000 + $61000 * <fact6>10%</fact6> = $67100. After the second year, the net proceeds will be $67100 + $67100 * <fact6>10%</fact6> = $73810.

The answer is {73810}.",405B,False,75020.0,1,symbolic,1499,73810.0
14,"Reformatted Question: Fatima and Xena have <fact1>134 minutes</fact1> to walk to the mall together starting from their home. It takes them <fact2>19 minutes</fact2> to get to the corner where the park is. It takes them another <fact3>13 minutes</fact3> to get to the bank. When they reach the bank, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the bank again. Once they reach the bank for the second time, how much longer do they have to get to the mall without being late?

Answer: The time it takes them to get to the bank is <fact2>19 minutes</fact2> + <fact3>13 minutes</fact3> = 32 minutes. 
Since they have to return home and then go back to the bank, they spend 32 * 2 = 64 minutes to get to the bank for the second time. 
They have <fact1>134 minutes</fact1> - 64 minutes = 70 minutes left to get to the mall without being late.
The answer is {70}.",405B,False,38.0,1,symbolic,634,70.0
13,"Reformatted Question: Emma is an avid gardener. Last night, she received <fact1>44 new potted plants</fact1> from her favorite plant nursery. She already has <fact2>10 potted plants on each of the 65 window ledges</fact2> of her large country home. She also purchased <fact3>180 new plants yesterday at a 50% discount</fact3>. Feeling generous, she has decided that she will give <fact4>6 potted plants from each ledge</fact4> to friends and family tomorrow. How many potted plants will Emma remain with?

Answer: Emma originally had <fact2>10 potted plants on each of the 65 window ledges</fact2>, so she had <fact2>10</fact2> * 65 = 650 potted plants. She then received <fact1>44 new potted plants</fact1> and purchased <fact3>180 new plants</fact3> at a 50% discount, which means she purchased 180 * 0.5 = 90 plants. So, she had 650 + <fact1>44</fact1> + 90 = 784 potted plants. She then gave away <fact4>6 potted plants from each ledge</fact4>, so she gave away <fact4>6</fact4> * 65 = 390 potted plants. Therefore, Emma will remain with 784 - 390 = 394 potted plants.
The answer is {394}.",405B,False,484.0,1,symbolic,586,394.0
28,"Reformatted Question: A hospital has a capacity of <fact1>1400 beds</fact1> with <fact2>1/3 occupied</fact2> and <fact3>one-sixth of all the beds being out of service</fact3>. Due to the flu season, <fact4>25 patients are admitted into the hospital each day</fact4>. Calculate the total number of unoccupied beds in the hospital after <fact5>3 weeks</fact5>.

Answer: The hospital has <fact1>1400 beds</fact1> with <fact2>1/3 occupied</fact2>, which means 1/3 * <fact1>1400</fact1> = 466.67 beds are occupied. Since we can't have a fraction of a bed, we'll round down to 466 beds. Additionally, <fact3>one-sixth of all the beds are out of service</fact3>, which is 1/6 * <fact1>1400</fact1> = 233.33 beds. Again, we'll round down to 233 beds. The total number of unavailable beds is 466 + 233 = 699 beds. 

Initially, the number of unoccupied beds is <fact1>1400</fact1> - 699 = 701 beds. 

Since <fact4>25 patients are admitted into the hospital each day</fact4>, the total number of patients admitted in <fact5>3 weeks</fact5> is <fact4>25 patients/day</fact4> * 7 days/week * <fact5>3 weeks</fact5> = 525 patients. 

Assuming all admitted patients occupy a bed, the number of unoccupied beds after <fact5>3 weeks</fact5> is 701 - 525 = 176 beds.

The answer is {176}.",405B,False,175.0,1,symbolic,1235,176.0
14,"Reformatted Question: Xena and Camila have <fact1>186 minutes</fact1> to walk to the mall together starting from their home. It takes them <fact2>21 minutes</fact2> to get to the corner where the cinema is. It takes them another <fact3>16 minutes</fact3> to get to the grocery store. When they reach the grocery store, they remember they forgot their wallets at home, so they have to return to pick up their wallets and then walk all the way back to the grocery store again. Once they reach the grocery store for the second time, how much longer do they have to get to the mall without being late?

Answer: The time it takes to get to the grocery store is <fact2>21 minutes</fact2> + <fact3>16 minutes</fact3> = 37 minutes. 
Since they have to return home and then go back to the grocery store, they spend 2 * 37 minutes = 74 minutes to get to the grocery store the second time. 
So they have <fact1>186 minutes</fact1> - 74 minutes = 112 minutes left to get to the mall.
The answer is {112}.",405B,False,75.0,1,symbolic,639,112.0
