id,question,gt,isTrue,isTagged,dataset,unique_id,question_len
7,"Reformatted Question: A farmer is buying feed for his sheep. He buys a variety of wheats, corns, cucumbers and hay. Since hay are a rare treat, he only buys <fact1>seven 3-kg boxes of them</fact1> for the whole stable. He only wants enough cucumbers to feed the sheep while the vegetables are fresh, so he buys <fact2>fourteen 7-kg bags</fact2>. Wheats are the main diet of his sheep, so he buys <fact3>thirty five 35-kg packs</fact3>. Corns are a staple to supplement the wheats, so he buys <fact4>sixteen 16-kg sacks</fact4>. If his farm truck can carry <fact5>200 kgs at a time</fact5>, how many trips does the farmer need to transport all the feed?

Answer: The total weight of hay is <fact1>7 boxes</fact1> * <fact1>3 kg/box</fact1> = 21 kg.
The total weight of cucumbers is <fact2>14 bags</fact2> * <fact2>7 kg/bag</fact2> = 98 kg.
The total weight of wheats is <fact3>35 packs</fact3> * <fact3>35 kg/pack</fact3> = 1225 kg.
The total weight of corns is <fact4>16 sacks</fact4> * <fact4>16 kg/sack</fact4> = 256 kg.
The total weight of all the feed is 21 + 98 + 1225 + 256 = 1600 kg.
Since the farm truck can carry <fact5>200 kg</fact5> at a time, the farmer needs to make 1600/<fact5>200</fact5> = 8 trips.
The answer is {8}.",8,1,1,p2,360,1232
7,"Reformatted Question: A farmer is buying feed for his pigs. He buys a variety of hay, corns, beets and oats. Since oats are a rare treat, he only buys <fact1>eight 7-pound boxes of them</fact1> for the whole stable. He only wants enough beets to feed the pigs while the vegetables are fresh, so he buys <fact2>twelve 9-pound bags</fact2>. Hay are the main diet of his pigs, so he buys <fact3>thirty one 44-pound packs</fact3>. Corns are a staple to supplement the hay, so he buys <fact4>seventeen 16-pound sacks</fact4>. If his farm truck can carry <fact5>200 pounds at a time</fact5>, how many trips does the farmer need to transport all the feed?

Answer: The total weight of oats is <fact1>8 boxes</fact1> * <fact1>7 pounds per box</fact1> = 56 pounds.
The total weight of beets is <fact2>12 bags</fact2> * <fact2>9 pounds per bag</fact2> = 108 pounds.
The total weight of hay is <fact3>30 packs</fact3> * <fact3>44 pounds per pack</fact3> = 1320 pounds.
The total weight of corns is <fact4>17 sacks</fact4> * <fact4>16 pounds per sack</fact4> = 272 pounds.
So the total weight of all the feed is 56 + 108 + 1320 + 272 = 1756 pounds.
Since the farm truck can carry <fact5>200 pounds at a time</fact5>, the farmer needs to make 1756/<fact5>200</fact5> = 8.78 trips. Since the farmer can't make a fraction of a trip, he needs to make 9 trips.
The answer is {9}.",9,1,1,p2,361,1362
7,"Reformatted Question: A farmer is buying feed for his sheep. He buys a variety of hay, apples, cucumbers and corns. Since corns are a rare treat, he only buys <fact1>six 7-pound boxes of them</fact1> for the whole stable. He only wants enough cucumbers to feed the sheep while the vegetables are fresh, so he buys <fact2>thirteen 6-pound bags</fact2>. Hay are the main diet of his sheep, so he buys <fact3>thirty four 40-pound packs</fact3>. Apples are a staple to supplement the hay, so he buys <fact4>twenty 16-pound sacks</fact4>. If his farm truck can carry <fact5>120 pounds at a time</fact5>, how many trips does the farmer need to transport all the feed?

Answer: The total weight of the corns is <fact1>six 7-pound boxes</fact1> = 6 * 7 = 42 pounds.
The total weight of the cucumbers is <fact2>thirteen 6-pound bags</fact2> = 13 * 6 = 78 pounds.
The total weight of the hay is <fact3>thirty four 40-pound packs</fact3> = 34 * 40 = 1360 pounds.
The total weight of the apples is <fact4>twenty 16-pound sacks</fact4> = 20 * 16 = 320 pounds.
The total weight of all the feed is 42 + 78 + 1360 + 320 = 1800 pounds.
Since the farm truck can carry <fact5>120 pounds at a time</fact5>, the farmer needs to make 1800 / 120 = 15 trips to transport all the feed.
The answer is {15}.",15,1,1,p2,362,1280
7,"Reformatted Question: A farmer is buying feed for his horses. He buys a variety of corns, apples, beets and hay. Since hay are a rare treat, he only buys <fact1>seven 5-kg boxes of them</fact1> for the whole stable. He only wants enough beets to feed the horses while the vegetables are fresh, so he buys <fact2>fourteen 5-kg bags</fact2>. Corns are the main diet of his horses, so he buys <fact3>thirty five 36-kg packs</fact3>. Apples are a staple to supplement the corns, so he buys <fact4>nineteen 15-kg sacks</fact4>. If his farm truck can carry <fact5>110 kgs at a time</fact5>, how many trips does the farmer need to transport all the feed?

Answer: The total weight of hay is <fact1>7 boxes</fact1> * <fact1>5 kg/box</fact1> = 35 kg.
The total weight of beets is <fact2>14 bags</fact2> * <fact2>5 kg/bag</fact2> = 70 kg.
The total weight of corns is <fact3>35 packs</fact3> * <fact3>36 kg/pack</fact3> = 1260 kg.
The total weight of apples is <fact4>19 sacks</fact4> * <fact4>15 kg/sack</fact4> = 285 kg.
The total weight of all the feed is 35 + 70 + 1260 + 285 = 1650 kg.
Since the farm truck can carry <fact5>110 kg</fact5> at a time, the farmer needs to make 1650/<fact5>110</fact5> = 15 trips.
The answer is {15}.",15,1,1,p2,363,1225
7,"Reformatted Question: A farmer is buying feed for his pigs. He buys a variety of apples, hay, carrots and wheats. Since wheats are a rare treat, he only buys <fact1>eight 3-kg boxes of them</fact1> for the whole stable. He only wants enough carrots to feed the pigs while the vegetables are fresh, so he buys <fact2>fourteen 6-kg bags</fact2>. Apples are the main diet of his pigs, so he buys <fact3>thirty five 38-kg packs</fact3>. Hay are a staple to supplement the apples, so he buys <fact4>seventeen 16-kg sacks</fact4>. If his farm truck can carry <fact5>190 kgs at a time</fact5>, how many trips does the farmer need to transport all the feed?

Answer: The total weight of the wheats is <fact1>8 boxes</fact1> * <fact1>3 kg per box</fact1> = 24 kg.
The total weight of the carrots is <fact2>14 bags</fact2> * <fact2>6 kg per bag</fact2> = 84 kg.
The total weight of the apples is <fact3>35 packs</fact3> * <fact3>38 kg per pack</fact3> = 1330 kg.
The total weight of the hay is <fact4>17 sacks</fact4> * <fact4>16 kg per sack</fact4> = 272 kg.
The total weight of all the feed is 24 + 84 + 1330 + 272 = 1710 kg.
The farmer can carry <fact5>190 kg</fact5> per trip, so he needs to make 1710 / 190 = 9 trips.
The answer is {9}.",9,1,1,p2,364,1231
7,"Reformatted Question: A farmer is buying feed for his pigs. He buys a variety of oats, hay, beets and wheats. Since wheats are a rare treat, he only buys <fact1>six 3-kg boxes of them</fact1> for the whole stable. He only wants enough beets to feed the pigs while the vegetables are fresh, so he buys <fact2>fourteen 5-kg bags</fact2>. Oats are the main diet of his pigs, so he buys <fact3>thirty three 44-kg packs</fact3>. Hay are a staple to supplement the oats, so he buys <fact4>twenty 19-kg sacks</fact4>. If his farm truck can carry <fact5>120 kgs at a time</fact5>, how many trips does the farmer need to transport all the feed?

Answer: The total weight of the wheats is <fact1>six 3-kg boxes</fact1> = 6 * 3 = 18 kg.
The total weight of the beets is <fact2>fourteen 5-kg bags</fact2> = 14 * 5 = 70 kg.
The total weight of the oats is <fact3>thirty three 44-kg packs</fact3> = 33 * 44 = 1452 kg.
The total weight of the hay is <fact4>twenty 19-kg sacks</fact4> = 20 * 19 = 380 kg.
The total weight of all the feed is 18 + 70 + 1452 + 380 = 1920 kg.
Since the farm truck can carry <fact5>120 kgs at a time</fact5>, the farmer needs to make 1920 / 120 = 16 trips to transport all the feed.
The answer is {16}.",16,1,1,p2,365,1215
7,"Reformatted Question: A farmer is buying feed for his alpacas. He buys a variety of corns, oats, carrots and hay. Since hay are a rare treat, he only buys <fact1>five 4-kg boxes of them</fact1> for the whole stable. He only wants enough carrots to feed the alpacas while the vegetables are fresh, so he buys <fact2>twelve 5-kg bags</fact2>. Corns are the main diet of his alpacas, so he buys <fact3>thirty two 38-kg packs</fact3>. Oats are a staple to supplement the corns, so he buys <fact4>nineteen 16-kg sacks</fact4>. If his farm truck can carry <fact5>100 kgs at a time</fact5>, how many trips does the farmer need to transport all the feed?

Answer: The total weight of hay is <fact1>5 boxes</fact1> * <fact1>4 kg/box</fact1> = 20 kg.
The total weight of carrots is <fact2>12 bags</fact2> * <fact2>5 kg/bag</fact2> = 60 kg.
The total weight of corns is <fact3>32 packs</fact3> * <fact3>38 kg/pack</fact3> = 1216 kg.
The total weight of oats is <fact4>19 sacks</fact4> * <fact4>16 kg/sack</fact4> = 304 kg.
The total weight of all the feed is 20 + 60 + 1216 + 304 = 1600 kg.
Since the farm truck can carry <fact5>100 kg</fact5> at a time, the farmer needs to make 1600/<fact5>100</fact5> = 16 trips to transport all the feed.
The answer is {16}.",16,1,1,p2,366,1250
7,"Reformatted Question: A farmer is buying feed for his cows. He buys a variety of wheats, oats, carrots and hay. Since hay are a rare treat, he only buys <fact1>seven 4-kg boxes of them</fact1> for the whole stable. He only wants enough carrots to feed the cows while the vegetables are fresh, so he buys <fact2>fourteen 9-kg bags</fact2>. Wheats are the main diet of his cows, so he buys <fact3>thirty four 40-kg packs</fact3>. Oats are a staple to supplement the wheats, so he buys <fact4>eighteen 17-kg sacks</fact4>. If his farm truck can carry <fact5>130 kgs at a time</fact5>, how many trips does the farmer need to transport all the feed?

Answer: The total weight of hay is <fact1>7 boxes</fact1> * <fact1>4 kg/box</fact1> = 28 kg.
The total weight of carrots is <fact2>14 bags</fact2> * <fact2>9 kg/bag</fact2> = 126 kg.
The total weight of wheats is <fact3>34 packs</fact3> * <fact3>40 kg/pack</fact3> = 1360 kg.
The total weight of oats is <fact4>18 sacks</fact4> * <fact4>17 kg/sack</fact4> = 306 kg.
The total weight of all the feed is 28 + 126 + 1360 + 306 = 1820 kg.
The farmer can carry <fact5>130 kg</fact5> per trip, so he needs to make 1820 / 130 = 14 trips.
The answer is {14}.",14,1,1,p2,367,1196
7,"Reformatted Question: A farmer is buying feed for his cows. He buys a variety of oats, wheats, beets and corns. Since corns are a rare treat, he only buys <fact1>seven 5-pound boxes of them</fact1> for the whole stable. He only wants enough beets to feed the cows while the vegetables are fresh, so he buys <fact2>thirteen 5-pound bags</fact2>. Oats are the main diet of his cows, so he buys <fact3>thirty five 36-pound packs</fact3>. Wheats are a staple to supplement the oats, so he buys <fact4>sixteen 15-pound sacks</fact4>. If his farm truck can carry <fact5>100 pounds at a time</fact5>, how many trips does the farmer need to transport all the feed?

Answer: The total weight of corns is <fact1>7 boxes</fact1> * <fact1>5 pounds per box</fact1> = 35 pounds.
The total weight of beets is <fact2>13 bags</fact2> * <fact2>5 pounds per bag</fact2> = 65 pounds.
The total weight of oats is <fact3>35 packs</fact3> * <fact3>36 pounds per pack</fact3> = 1260 pounds.
The total weight of wheats is <fact4>16 sacks</fact4> * <fact4>15 pounds per sack</fact4> = 240 pounds.
So the total weight of all the feed is 35 + 65 + 1260 + 240 = 1600 pounds.
Since the farmer's truck can only carry <fact5>100 pounds at a time</fact5>, he will need to make 1600 / <fact5>100</fact5> = 16 trips.
The answer is {16}.",16,1,1,p2,368,1301
7,"Reformatted Question: A farmer is buying feed for his cows. He buys a variety of apples, corns, beets and hay. Since hay are a rare treat, he only buys <fact1>six 3-pound boxes of them</fact1> for the whole stable. He only wants enough beets to feed the cows while the vegetables are fresh, so he buys <fact2>fourteen 5-pound bags</fact2>. Apples are the main diet of his cows, so he buys <fact3>thirty four 36-pound packs</fact3>. Corns are a staple to supplement the apples, so he buys <fact4>sixteen 18-pound sacks</fact4>. If his farm truck can carry <fact5>160 pounds at a time</fact5>, how many trips does the farmer need to transport all the feed?

Answer: The farmer buys <fact1>six 3-pound boxes of hay</fact1>, which is 6 * 3 = 18 pounds of hay. He buys <fact2>fourteen 5-pound bags of beets</fact2>, which is 14 * 5 = 70 pounds of beets. He buys <fact3>thirty four 36-pound packs of apples</fact3>, which is 34 * 36 = 1224 pounds of apples. He buys <fact4>sixteen 18-pound sacks of corns</fact4>, which is 16 * 18 = 288 pounds of corns. In total, the farmer buys 18 + 70 + 1224 + 288 = 1600 pounds of feed. Since his farm truck can carry <fact5>160 pounds at a time</fact5>, the farmer needs to make 1600 / 160 = 10 trips to transport all the feed.",10,1,1,p2,369,1259
7,"Reformatted Question: A farmer is buying feed for his cows. He buys a variety of oats, corns, cucumbers and apples. Since apples are a rare treat, he only buys <fact1>five 6-kg boxes of them</fact1> for the whole stable. He only wants enough cucumbers to feed the cows while the vegetables are fresh, so he buys <fact2>fifteen 7-kg bags</fact2>. Oats are the main diet of his cows, so he buys <fact3>thirty four 43-kg packs</fact3>. Corns are a staple to supplement the oats, so he buys <fact4>seventeen 19-kg sacks</fact4>. If his farm truck can carry <fact5>160 kgs at a time</fact5>, how many trips does the farmer need to transport all the feed?

Answer: The total weight of apples is <fact1>5 boxes</fact1> * <fact1>6 kg per box</fact1> = 30 kg.
The total weight of cucumbers is <fact2>15 bags</fact2> * <fact2>7 kg per bag</fact2> = 105 kg.
The total weight of oats is <fact3>34 packs</fact3> * <fact3>43 kg per pack</fact3> = 1462 kg.
The total weight of corns is <fact4>17 sacks</fact4> * <fact4>19 kg per sack</fact4> = 323 kg.
The total weight of all the feed is 30 + 105 + 1462 + 323 = 1920 kg.
Since the farm truck can carry <fact5>160 kg at a time</fact5>, the farmer needs to make 1920 / <fact5>160</fact5> = 12 trips to transport all the feed.",12,1,1,p2,370,1258
7,"Reformatted Question: A farmer is buying feed for his pigs. He buys a variety of apples, oats, carrots and corns. Since corns are a rare treat, he only buys <fact1>eight 7-kg boxes of them</fact1> for the whole stable. He only wants enough carrots to feed the pigs while the vegetables are fresh, so he buys <fact2>twelve 7-kg bags</fact2>. Apples are the main diet of his pigs, so he buys <fact3>thirty one 36-kg packs</fact3>. Oats are a staple to supplement the apples, so he buys <fact4>nineteen 16-kg sacks</fact4>. If his farm truck can carry <fact5>130 kgs at a time</fact5>, how many trips does the farmer need to transport all the feed?

Answer: The total weight of the corns is <fact1>8 boxes</fact1> * <fact1>7 kg/box</fact1> = 56 kg.
The total weight of the carrots is <fact2>12 bags</fact2> * <fact2>7 kg/bag</fact2> = 84 kg.
The total weight of the apples is <fact3>31 packs</fact3> * <fact3>36 kg/pack</fact3> = 1116 kg.
The total weight of the oats is <fact4>19 sacks</fact4> * <fact4>16 kg/sack</fact4> = 304 kg.
The total weight of all the feed is 56 + 84 + 1116 + 304 = 1560 kg.
Since the farm truck can carry <fact5>130 kg</fact5> at a time, the farmer needs to make 1560/<fact5>130</fact5> = 12 trips.
The answer is {12}.",12,1,1,p2,371,1242
7,"Reformatted Question: A farmer is buying feed for his sheep. He buys a variety of oats, corns, beets and hay. Since hay are a rare treat, he only buys <fact1>five 3-kg boxes of them</fact1> for the whole stable. He only wants enough beets to feed the sheep while the vegetables are fresh, so he buys <fact2>thirteen 5-kg bags</fact2>. Oats are the main diet of his sheep, so he buys <fact3>thirty two 44-kg packs</fact3>. Corns are a staple to supplement the oats, so he buys <fact4>seventeen 16-kg sacks</fact4>. If his farm truck can carry <fact5>220 kgs at a time</fact5>, how many trips does the farmer need to transport all the feed?

Answer: The total weight of hay is <fact1>5 boxes</fact1> * <fact1>3 kg per box</fact1> = 15 kg.
The total weight of beets is <fact2>13 bags</fact2> * <fact2>5 kg per bag</fact2> = 65 kg.
The total weight of oats is <fact3>32 packs</fact3> * <fact3>44 kg per pack</fact3> = 1408 kg.
The total weight of corns is <fact4>17 sacks</fact4> * <fact4>16 kg per sack</fact4> = 272 kg.
The total weight of all the feed is 15 + 65 + 1408 + 272 = 1760 kg.
Since the farm truck can carry <fact5>220 kg at a time</fact5>, the farmer needs to make 1760 / <fact5>220</fact5> = 8 trips.
The answer is {8}.",8,1,1,p2,372,1230
7,"Reformatted Question: A farmer is buying feed for his horses. He buys a variety of wheats, apples, beets and corns. Since <fact1>corns are a rare treat, he only buys six 5-kg boxes of them for the whole stable</fact1>. He only wants enough beets to feed the horses while the vegetables are fresh, so he buys <fact2>twelve 5-kg bags</fact2>. <fact3>Wheats are the main diet of his horses, so he buys thirty three 35-kg packs</fact3>. <fact4>Apples are a staple to supplement the wheats, so he buys fifteen 17-kg sacks</fact4>. If <fact5>his farm truck can carry 100 kgs at a time</fact5>, how many trips does the farmer need to transport all the feed?

Answer: The farmer buys <fact1>six 5-kg boxes of corns</fact1>, which is 6 * 5 = 30 kg. He buys <fact2>twelve 5-kg bags of beets</fact2>, which is 12 * 5 = 60 kg. He buys <fact3>thirty three 35-kg packs of wheats</fact3>, which is 33 * 35 = 1155 kg. He buys <fact4>fifteen 17-kg sacks of apples</fact4>, which is 15 * 17 = 255 kg. The total weight of the feed is 30 + 60 + 1155 + 255 = 1500 kg. Since <fact5>his farm truck can carry 100 kgs at a time</fact5>, the farmer needs to make 1500 / 100 = 15 trips to transport all the feed.",15,1,1,p2,373,1185
7,"Reformatted Question: A farmer is buying feed for his horses. He buys a variety of corns, wheats, cucumbers and oats. Since oats are a rare treat, he only buys <fact1>seven 5-kg boxes of them</fact1> for the whole stable. He only wants enough cucumbers to feed the horses while the vegetables are fresh, so he buys <fact2>eleven 9-kg bags</fact2>. Corns are the main diet of his horses, so he buys <fact3>thirty one 41-kg packs</fact3>. Wheats are a staple to supplement the corns, so he buys <fact4>fifteen 19-kg sacks</fact4>. If his farm truck can carry <fact5>130 kgs at a time</fact5>, how many trips does the farmer need to transport all the feed?

Answer: The total weight of oats is <fact1>7 boxes</fact1> * <fact1>5 kg/box</fact1> = 35 kg.
The total weight of cucumbers is <fact2>11 bags</fact2> * <fact2>9 kg/bag</fact2> = 99 kg.
The total weight of corns is <fact3>31 packs</fact3> * <fact3>41 kg/pack</fact3> = 1271 kg.
The total weight of wheats is <fact4>15 sacks</fact4> * <fact4>19 kg/sack</fact4> = 285 kg.
The total weight of all the feed is 35 + 99 + 1271 + 285 = 1690 kg.
The number of trips needed to transport all the feed is 1690 kg / <fact5>130 kg/trip</fact5> = 13 trips.
The answer is {13}.",13,1,1,p2,374,1216
7,"Reformatted Question: A farmer is buying feed for his cows. He buys a variety of corns, hay, beets and apples. Since apples are a rare treat, he only buys <fact1>eight 4-kg boxes of them</fact1> for the whole stable. He only wants enough beets to feed the cows while the vegetables are fresh, so he buys <fact2>fifteen 8-kg bags</fact2>. Corns are the main diet of his cows, so he buys <fact3>thirty one 39-kg packs</fact3>. Hay are a staple to supplement the corns, so he buys <fact4>seventeen 17-kg sacks</fact4>. If his farm truck can carry <fact5>110 kgs at a time</fact5>, how many trips does the farmer need to transport all the feed?

Answer: The farmer buys <fact1>8 boxes of apples</fact1> * <fact1>4 kg per box</fact1> = 32 kg of apples.
He buys <fact2>15 bags of beets</fact2> * <fact2>8 kg per bag</fact2> = 120 kg of beets.
He buys <fact3>31 packs of corns</fact3> * <fact3>39 kg per pack</fact3> = 1209 kg of corns.
He buys <fact4>17 sacks of hay</fact4> * <fact4>17 kg per sack</fact4> = 289 kg of hay.
So, the total weight of the feed is 32 + 120 + 1209 + 289 = 1650 kg.
Since the farmer's truck can carry <fact5>110 kg at a time</fact5>, he will need to make 1650 / <fact5>110</fact5> = 15 trips.
The answer is {15}.",15,1,1,p2,375,1233
7,"Reformatted Question: A farmer is buying feed for his horses. He buys a variety of apples, hay, beets and wheats. Since wheats are a rare treat, he only buys <fact1>seven 3-kg boxes of them</fact1> for the whole stable. He only wants enough beets to feed the horses while the vegetables are fresh, so he buys <fact2>fourteen 5-kg bags</fact2>. Apples are the main diet of his horses, so he buys <fact3>thirty one 35-kg packs</fact3>. Hay are a staple to supplement the apples, so he buys <fact4>eighteen 18-kg sacks</fact4>. If his farm truck can carry <fact5>250 kgs at a time</fact5>, how many trips does the farmer need to transport all the feed?

Answer: The total weight of the wheats is <fact1>7 boxes</fact1> * <fact1>3 kg per box</fact1> = 21 kg.
The total weight of the beets is <fact2>14 bags</fact2> * <fact2>5 kg per bag</fact2> = 70 kg.
The total weight of the apples is <fact3>31 packs</fact3> * <fact3>35 kg per pack</fact3> = 1085 kg.
The total weight of the hay is <fact4>18 sacks</fact4> * <fact4>18 kg per sack</fact4> = 324 kg.
The total weight of all the feed is 21 + 70 + 1085 + 324 = 1500 kg.
The farmer can carry <fact5>250 kg</fact5> per trip, so he needs to make 1500 / 250 = 6 trips.
The answer is {6}.",6,1,1,p2,376,1229
7,"Reformatted Question: A farmer is buying feed for his alpacas. He buys a variety of corns, apples, carrots and oats. Since oats are a rare treat, he only buys <fact1>six 3-kg boxes of them</fact1> for the whole stable. He only wants enough carrots to feed the alpacas while the vegetables are fresh, so he buys <fact2>eleven 5-kg bags</fact2>. Corns are the main diet of his alpacas, so he buys <fact3>thirty three 35-kg packs</fact3>. Apples are a staple to supplement the corns, so he buys <fact4>seventeen 16-kg sacks</fact4>. If his farm truck can carry <fact5>100 kgs at a time</fact5>, how many trips does the farmer need to transport all the feed?

Answer: The total weight of oats is <fact1>six 3-kg boxes</fact1> = 6 * 3 = 18 kg.
The total weight of carrots is <fact2>eleven 5-kg bags</fact2> = 11 * 5 = 55 kg.
The total weight of corns is <fact3>thirty three 35-kg packs</fact3> = 33 * 35 = 1155 kg.
The total weight of apples is <fact4>seventeen 16-kg sacks</fact4> = 17 * 16 = 272 kg.
The total weight of all the feed is 18 + 55 + 1155 + 272 = 1500 kg.
Since the farm truck can carry <fact5>100 kgs at a time</fact5>, the farmer needs to make 1500 / 100 = 15 trips.
The answer is {15}.",15,1,1,p2,377,1197
7,"Reformatted Question: A farmer is buying feed for his alpacas. He buys a variety of wheats, corns, carrots and oats. Since oats are a rare treat, he only buys <fact1>five 6-pound boxes of them</fact1> for the whole stable. He only wants enough carrots to feed the alpacas while the vegetables are fresh, so he buys <fact2>thirteen 7-pound bags</fact2>. Wheats are the main diet of his alpacas, so he buys <fact3>thirty one 37-pound packs</fact3>. Corns are a staple to supplement the wheats, so he buys <fact4>eighteen 19-pound sacks</fact4>. If his farm truck can carry <fact5>230 pounds at a time</fact5>, how many trips does the farmer need to transport all the feed?

Answer: The total weight of oats is <fact1>5 boxes</fact1> * <fact1>6 pounds per box</fact1> = 30 pounds.
The total weight of carrots is <fact2>13 bags</fact2> * <fact2>7 pounds per bag</fact2> = 91 pounds.
The total weight of wheats is <fact3>31 packs</fact3> * <fact3>37 pounds per pack</fact3> = 1147 pounds.
The total weight of corns is <fact4>18 sacks</fact4> * <fact4>19 pounds per sack</fact4> = 342 pounds.
The total weight of all the feed is 30 + 91 + 1147 + 342 = 1610 pounds.
Since the farmer's truck can only carry <fact5>230 pounds at a time</fact5>, he will need to make 1610 / 230 = 7 trips.
The answer is {7}.",7,1,1,p2,378,1297
7,"Reformatted Question: A farmer is buying feed for his pigs. He buys a variety of hay, corns, beets and wheats. Since wheats are a rare treat, he only buys <fact1>five 4-pound boxes of them</fact1> for the whole stable. He only wants enough beets to feed the pigs while the vegetables are fresh, so he buys <fact2>fifteen 7-pound bags</fact2>. Hay are the main diet of his pigs, so he buys <fact3>thirty five 41-pound packs</fact3>. Corns are a staple to supplement the hay, so he buys <fact4>fifteen 16-pound sacks</fact4>. If his farm truck can carry <fact5>200 pounds at a time</fact5>, how many trips does the farmer need to transport all the feed?

Answer: The total weight of the wheats is <fact1>5 boxes</fact1> * <fact1>4 pounds per box</fact1> = 20 pounds.
The total weight of the beets is <fact2>15 bags</fact2> * <fact2>7 pounds per bag</fact2> = 105 pounds.
The total weight of the hay is <fact3>35 packs</fact3> * <fact3>41 pounds per pack</fact3> = 1435 pounds.
The total weight of the corns is <fact4>15 sacks</fact4> * <fact4>16 pounds per sack</fact4> = 240 pounds.
The total weight of all the feed is 20 + 105 + 1435 + 240 = 1800 pounds.
Since the farm truck can carry <fact5>200 pounds at a time</fact5>, the farmer needs to make 1800/<fact5>200</fact5> = 9 trips.
The answer is {9}.",9,1,1,p2,379,1301
7,"Reformatted Question: A farmer is buying feed for his alpacas. He buys a variety of hay, wheats, beets and oats. Since oats are a rare treat, he only buys <fact1>six 7-kg boxes of them</fact1> for the whole stable. He only wants enough beets to feed the alpacas while the vegetables are fresh, so he buys <fact2>thirteen 6-kg bags</fact2>. Hay are the main diet of his alpacas, so he buys <fact3>thirty four 41-kg packs</fact3>. Wheats are a staple to supplement the hay, so he buys <fact4>eighteen 17-kg sacks</fact4>. If his farm truck can carry <fact5>140 kgs at a time</fact5>, how many trips does the farmer need to transport all the feed?

Answer: The total weight of oats is <fact1>six 7-kg boxes</fact1> = 6 * 7 = 42 kg.
The total weight of beets is <fact2>thirteen 6-kg bags</fact2> = 13 * 6 = 78 kg.
The total weight of hay is <fact3>thirty four 41-kg packs</fact3> = 34 * 41 = 1394 kg.
The total weight of wheats is <fact4>eighteen 17-kg sacks</fact4> = 18 * 17 = 306 kg.
The total weight of all the feed is 42 + 78 + 1394 + 306 = 1820 kg.
Since the farm truck can carry <fact5>140 kgs at a time</fact5>, the farmer needs to make 1820 / 140 = 13 trips.
The answer is {13}.",13,1,1,p2,380,1183
7,"Reformatted Question: A farmer is buying feed for his sheep. He buys a variety of apples, wheats, cucumbers and hay. Since hay are a rare treat, he only buys <fact1>eight 7-pound boxes of them</fact1> for the whole stable. He only wants enough cucumbers to feed the sheep while the vegetables are fresh, so he buys <fact2>thirteen 5-pound bags</fact2>. Apples are the main diet of his sheep, so he buys <fact3>thirty three 39-pound packs</fact3>. Wheats are a staple to supplement the apples, so he buys <fact4>nineteen 18-pound sacks</fact4>. If his farm truck can carry <fact5>250 pounds at a time</fact5>, how many trips does the farmer need to transport all the feed?

Answer: The farmer buys <fact1>8 boxes of hay</fact1> * <fact1>7 pounds per box</fact1> = 56 pounds of hay.
He buys <fact2>13 bags of cucumbers</fact2> * <fact2>5 pounds per bag</fact2> = 65 pounds of cucumbers.
He buys <fact3>33 packs of apples</fact3> * <fact3>39 pounds per pack</fact3> = 1287 pounds of apples.
He buys <fact4>19 sacks of wheat</fact4> * <fact4>18 pounds per sack</fact4> = 342 pounds of wheat.
So the total weight of the feed is 56 + 65 + 1287 + 342 = 1750 pounds.
Since the farmer's truck can only carry <fact5>250 pounds at a time</fact5>, he will need to make 1750/<fact5>250</fact5> = 7 trips.
The answer is {7}.",7,1,1,p2,381,1310
7,"Reformatted Question: A farmer is buying feed for his horses. He buys a variety of oats, corns, cucumbers and apples. Since apples are a rare treat, he only buys <fact1>five 4-kg boxes of them</fact1> for the whole stable. He only wants enough cucumbers to feed the horses while the vegetables are fresh, so he buys <fact2>eleven 9-kg bags</fact2>. Oats are the main diet of his horses, so he buys <fact3>thirty two 43-kg packs</fact3>. Corns are a staple to supplement the oats, so he buys <fact4>seventeen 15-kg sacks</fact4>. If his farm truck can carry <fact5>250 kgs at a time</fact5>, how many trips does the farmer need to transport all the feed?

Answer: The total weight of apples is <fact1>5 boxes</fact1> * <fact1>4 kg per box</fact1> = 20 kg.
The total weight of cucumbers is <fact2>11 bags</fact2> * <fact2>9 kg per bag</fact2> = 99 kg.
The total weight of oats is <fact3>32 packs</fact3> * <fact3>43 kg per pack</fact3> = 1376 kg.
The total weight of corns is <fact4>17 sacks</fact4> * <fact4>15 kg per sack</fact4> = 255 kg.
The total weight of all the feed is 20 + 99 + 1376 + 255 = 1750 kg.
Since the farm truck can carry <fact5>250 kg at a time</fact5>, the farmer needs to make 1750 / <fact5>250</fact5> = 7 trips.
The answer is {7}.",7,1,1,p2,382,1252
